setting,sample_index,image_id,target_id,target_name,cci_region,A,B_fixed_normalized,raw_failure,normalized_failure,raw_pass_normalized_fail,raw_fail_normalized_pass,raw_cci_margin,normalized_cci_margin,raw_worst_class_id,raw_worst_class_name,normalized_worst_class_id,normalized_worst_class_name,hardest_foil_agreement,raw_unrestricted_oracle_pass,normalized_unrestricted_oracle_pass
coco_openai_b16,3037,472228,47,cup,5,1,0,0,0,0,0,0.23060354590415955,0.2352953851222992,64,potted plant,64,potted plant,1,1,1
coco_openai_b16,3038,135071,79,oven,3,1,1,1,1,0,0,-0.5780961513519287,-0.5928548574447632,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b16,3039,206049,51,bowl,7,1,1,1,1,0,0,-0.22860801219940186,-0.2370692491531372,64,potted plant,64,potted plant,1,1,1
coco_openai_b16,3040,1153,52,banana,7,1,1,1,1,0,0,-0.4745442271232605,-0.48288971185684204,21,cow,21,cow,1,0,0
coco_openai_b16,3041,527906,67,dining table,1,0,0,1,1,0,0,-0.44979870319366455,-0.46299126744270325,64,potted plant,64,potted plant,1,0,0
coco_openai_b16,3042,190700,63,couch,4,1,0,0,0,0,0,0.467368483543396,0.47015678882598877,65,bed,65,bed,1,1,1
coco_openai_b16,3043,506723,1,person,0,1,1,1,1,0,0,-0.7025583982467651,-0.7172618024051189,89,hair drier,89,hair drier,1,0,0
coco_openai_b16,3044,485865,24,zebra,1,1,1,1,1,0,0,-0.1481109857559204,-0.15051615238189697,14,parking meter,14,parking meter,1,0,0
coco_openai_b16,3045,402333,1,person,7,0,0,1,1,0,0,-2.252270519733429,-2.3082019090652466,78,microwave,78,microwave,1,0,0
coco_openai_b16,3046,109679,1,person,6,0,0,1,1,0,0,-4.346582278609276,-4.4270437732338905,77,cell phone,77,cell phone,1,0,0
coco_openai_b16,3047,46503,81,sink,1,0,0,1,1,0,0,-0.489767462015152,-0.5009065866470337,9,boat,9,boat,1,0,0
coco_openai_b16,3048,468162,62,chair,7,0,0,1,1,0,0,-0.06761405616998672,-0.06901917606592178,17,cat,17,cat,1,0,0
coco_openai_b16,3049,329304,1,person,6,1,1,1,1,0,0,-1.324012815952301,-1.351378858089447,15,bench,15,bench,1,0,0
coco_openai_b16,3050,191845,28,umbrella,1,1,0,0,0,0,0,3.71482390165329,3.802353084087372,89,hair drier,89,hair drier,1,1,1
coco_openai_b16,3051,24396,4,motorcycle,6,1,1,1,1,0,0,-0.3417123258113861,-0.34713760018348694,13,stop sign,13,stop sign,1,0,0
coco_openai_b16,3052,319369,1,person,1,0,0,1,1,0,0,-0.4503397196531296,-0.4599801301956177,89,hair drier,89,hair drier,1,0,0
coco_openai_b16,3053,64474,1,person,2,0,0,1,1,0,0,-1.3730519637465477,-1.40598925948143,78,microwave,78,microwave,1,0,0
coco_openai_b16,3054,576369,47,cup,2,1,1,1,1,0,0,-0.6528665572404861,-0.6646278947591782,16,bird,16,bird,1,0,0
coco_openai_b16,3055,206596,1,person,0,1,1,1,1,0,0,-0.4497366100549698,-0.4589812308549881,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,3056,124995,64,potted plant,1,1,1,1,1,0,0,-0.7844874262809753,-0.7942680716514587,86,vase,86,vase,1,0,0
coco_openai_b16,3057,82157,1,person,3,1,1,1,1,0,0,-0.0870811827480793,-0.08881966769695282,10,traffic light,10,traffic light,1,0,0
coco_openai_b16,3058,424721,57,carrot,4,1,0,0,0,0,0,0.652949333190918,0.6637369394302368,55,orange,55,orange,1,1,1
coco_openai_b16,3059,323128,17,cat,0,1,0,0,0,0,0,3.631057024002075,3.7013232707977295,18,dog,18,dog,1,1,1
coco_openai_b16,3060,356648,15,bench,6,1,1,1,1,0,0,-0.2260509729385376,-0.23151558637619019,31,handbag,31,handbag,1,0,0
coco_openai_b16,3061,446881,63,couch,6,0,0,0,0,0,0,0.22302353382110596,0.2195897102355957,40,baseball glove,40,baseball glove,1,1,1
coco_openai_b16,3062,58705,1,person,7,1,1,1,1,0,0,-0.7026648372411728,-0.7178740501403809,22,elephant,22,elephant,1,0,0
coco_openai_b16,3063,114401,79,oven,4,1,1,1,1,0,0,-0.08579808473587036,-0.0881090760231018,58,hot dog,58,hot dog,1,0,0
coco_openai_b16,3064,428148,72,tv,7,0,0,1,1,0,0,-1.7774651050567627,-1.8132402300834656,77,cell phone,77,cell phone,1,1,1
coco_openai_b16,3065,372855,23,bear,5,1,1,1,1,0,0,-1.1958379745483398,-1.2219223976135254,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b16,3066,64610,7,train,0,1,1,1,1,0,0,-0.40890924632549286,-0.41600143909454346,82,refrigerator,82,refrigerator,1,0,0
coco_openai_b16,3067,7938,1,person,5,0,0,1,1,0,0,-0.837865948677063,-0.852777898311615,32,tie,32,tie,1,0,0
coco_openai_b16,3068,79407,18,dog,2,1,1,1,1,0,0,-1.1140897274017334,-1.1414947509765625,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,3069,388707,72,tv,6,1,1,1,1,0,0,-0.1533161997795105,-0.15744346380233765,53,apple,53,apple,1,0,0
coco_openai_b16,3070,463724,55,orange,5,1,1,1,1,0,0,-0.295939564704895,-0.30290234088897705,15,bench,15,bench,1,0,0
coco_openai_b16,3071,521419,63,couch,7,1,1,1,1,0,0,-0.0088578462600708,-0.014301538467407227,65,bed,65,bed,1,1,1
coco_openai_b16,3072,261982,1,person,5,0,0,1,1,0,0,-0.7573602050542831,-0.77244633436203,15,bench,15,bench,1,1,1
coco_openai_b16,3073,413124,1,person,1,1,1,1,1,0,0,-0.25682786107063293,-0.2618749737739563,48,fork,48,fork,1,0,0
coco_openai_b16,3074,431404,1,person,5,0,0,1,1,0,0,-0.7288302928209305,-0.7446546852588654,27,backpack,27,backpack,1,0,0
coco_openai_b16,3075,283318,3,car,4,0,0,1,1,0,0,-0.2670779526233673,-0.2732786685228348,10,traffic light,10,traffic light,1,0,0
coco_openai_b16,3076,392764,1,person,7,0,0,1,1,0,0,-0.37656639516353607,-0.38443538546562195,15,bench,15,bench,1,0,0
coco_openai_b16,3077,342711,1,person,0,1,1,1,1,0,0,-0.2215607836842537,-0.22651540488004684,40,baseball glove,40,baseball glove,1,0,0
coco_openai_b16,3078,412377,62,chair,2,1,0,0,0,0,0,0.11948204040527344,0.12458837032318115,63,couch,63,couch,1,1,1
coco_openai_b16,3079,343937,1,person,6,1,1,1,1,0,0,-0.16447895765304565,-0.16761144995689392,41,skateboard,41,skateboard,1,0,0
coco_openai_b16,3080,82673,3,car,4,0,0,1,1,0,0,-0.22305554151535034,-0.23168903589248657,87,scissors,87,scissors,1,0,0
coco_openai_b16,3081,329008,1,person,7,1,1,1,1,0,0,-5.18583257496357,-5.289719872176647,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,3082,457453,3,car,0,0,0,1,1,0,0,-1.7952886521816254,-1.838960736989975,28,umbrella,28,umbrella,1,0,0
coco_openai_b16,3083,172649,1,person,1,0,0,1,1,0,0,-0.11886400170624256,-0.12095802277326584,56,broccoli,56,broccoli,1,0,0
coco_openai_b16,3084,300913,17,cat,1,1,1,1,1,0,0,-0.4148752987384796,-0.42019835114479065,19,horse,19,horse,1,0,0
coco_openai_b16,3085,259571,8,truck,0,1,1,1,1,0,0,-0.6975637078285217,-0.7149755954742432,14,parking meter,14,parking meter,1,0,0
coco_openai_b16,3086,463961,57,carrot,6,0,0,1,1,0,0,-0.18992875516414642,-0.19379407167434692,33,suitcase,33,suitcase,1,1,1
coco_openai_b16,3087,369685,1,person,1,0,0,1,1,0,0,-3.6553881764411926,-3.7193900793790817,59,pizza,59,pizza,1,0,0
coco_openai_b16,3088,517629,81,sink,3,1,0,0,0,0,0,2.9218149185180664,2.964383363723755,79,oven,79,oven,1,1,1
coco_openai_b16,3089,88345,1,person,3,1,1,1,1,0,0,-0.7470096498727798,-0.7603369876742363,57,carrot,57,carrot,1,0,0
coco_openai_b16,3090,299000,6,bus,5,1,0,0,0,0,0,1.90925794839859,1.9452001452445984,80,toaster,80,toaster,1,1,1
coco_openai_b16,3091,284771,13,stop sign,7,1,0,0,0,0,0,1.3613604307174683,1.381289541721344,24,zebra,24,zebra,1,1,1
coco_openai_b16,3092,198972,4,motorcycle,2,0,0,1,1,0,0,-0.628569483757019,-0.6411707699298859,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b16,3093,107954,76,keyboard,2,1,0,0,0,0,0,0.019471824169158936,0.02218705415725708,70,toilet,70,toilet,1,1,1
coco_openai_b16,3094,270570,73,laptop,1,0,0,1,1,0,0,-1.7561489343643188,-1.7899441719055176,76,keyboard,76,keyboard,1,0,0
coco_openai_b16,3095,280857,82,refrigerator,4,0,0,1,1,0,0,-0.10622197389602661,-0.10650378465652466,70,toilet,70,toilet,1,0,0
coco_openai_b16,3096,317592,25,giraffe,6,0,0,1,1,0,0,-0.606965184211731,-0.6180774867534637,81,sink,81,sink,1,0,0
coco_openai_b16,3097,20906,54,sandwich,2,1,1,1,1,0,0,-1.8000642359256744,-1.8372849822044373,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,3098,88560,53,apple,2,1,0,0,0,0,0,0.6460390090942383,0.6513310670852661,40,baseball glove,40,baseball glove,1,1,1
coco_openai_b16,3099,376307,1,person,5,0,0,1,1,0,0,-1.0436894297599792,-1.0682567954063416,44,bottle,44,bottle,1,0,0
coco_openai_b16,3100,461973,7,train,1,0,0,1,1,0,0,-0.3034287840127945,-0.31119030714035034,28,umbrella,28,umbrella,1,0,0
coco_openai_b16,3101,330835,1,person,3,0,0,1,1,0,0,-0.3773273378610611,-0.38326503336429596,63,couch,63,couch,1,0,0
coco_openai_b16,3102,381482,4,motorcycle,2,1,1,1,1,0,0,-0.3618326783180237,-0.3733183741569519,64,potted plant,64,potted plant,1,0,0
coco_openai_b16,3103,148668,2,bicycle,3,1,0,0,0,0,0,1.202409029006958,1.226015329360962,4,motorcycle,4,motorcycle,1,1,1
coco_openai_b16,3104,391940,1,person,4,1,1,1,1,0,0,-1.6019552946090698,-1.637012243270874,31,handbag,31,handbag,1,0,0
coco_openai_b16,3105,225792,4,motorcycle,0,0,0,1,1,0,0,-0.07347269356250763,-0.07557401061058044,14,parking meter,14,parking meter,1,0,0
coco_openai_b16,3106,52413,1,person,5,0,0,1,1,0,0,-0.17958202958106995,-0.18467670679092407,42,surfboard,42,surfboard,1,0,0
coco_openai_b16,3107,150649,1,person,0,1,1,1,1,0,0,-0.9522806406021118,-0.9755632281303406,42,surfboard,42,surfboard,1,0,0
coco_openai_b16,3108,467437,65,bed,4,0,0,1,1,0,0,-0.5292812790721655,-0.5393258975818753,41,skateboard,41,skateboard,1,0,0
coco_openai_b16,3109,329498,1,person,4,1,0,0,0,0,0,0.006433308124542236,0.0074121952056884766,86,vase,86,vase,1,1,1
coco_openai_b16,3110,211047,15,bench,3,1,0,0,0,0,0,2.0701651573181152,2.117707371711731,63,couch,63,couch,1,1,1
coco_openai_b16,3111,520982,1,person,5,1,1,1,1,0,0,-0.7912527322769165,-0.817703902721405,35,skis,35,skis,1,0,0
coco_openai_b16,3112,171603,1,person,3,1,1,1,1,0,0,-1.20375756919384,-1.2207538038492203,63,couch,63,couch,1,0,0
coco_openai_b16,3113,379892,62,chair,1,0,0,1,1,0,0,-0.24467876553535461,-0.2504791021347046,46,wine glass,46,wine glass,1,0,0
coco_openai_b16,3114,97696,72,tv,6,0,0,1,1,0,0,-2.5572315454483032,-2.6432770490646362,35,skis,35,skis,1,0,0
coco_openai_b16,3115,378284,67,dining table,2,0,0,1,1,0,0,-0.43400925397872925,-0.44271644949913025,59,pizza,59,pizza,1,0,0
coco_openai_b16,3116,145604,1,person,6,1,1,1,1,0,0,-0.023900672793388367,-0.024105682969093323,57,carrot,57,carrot,1,0,0
coco_openai_b16,3117,296014,9,boat,2,1,1,1,1,0,0,-0.2310584532096982,-0.23523169476538897,60,donut,60,donut,1,0,0
coco_openai_b16,3118,42070,6,bus,2,1,1,1,1,0,0,-1.431187003850937,-1.4568538963794708,90,toothbrush,90,toothbrush,1,0,0
coco_openai_b16,3119,19532,3,car,2,0,0,1,1,0,0,-0.17156189680099487,-0.17622309923171997,2,bicycle,2,bicycle,1,0,0
coco_openai_b16,3120,203965,1,person,1,1,1,1,1,0,0,-0.8928075134754181,-0.9085679948329926,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b16,3121,30455,65,bed,7,1,0,0,0,0,0,2.0629804134368896,2.096752643585205,28,umbrella,28,umbrella,1,1,1
coco_openai_b16,3122,256067,1,person,4,1,1,1,1,0,0,-0.5669099986553192,-0.5781262516975403,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b16,3123,439710,9,boat,2,1,0,0,0,0,0,1.0505599975585938,1.0687562227249146,15,bench,15,bench,1,1,1
coco_openai_b16,3124,535403,81,sink,2,0,0,1,1,0,0,-0.6372106671333313,-0.6497910022735596,82,refrigerator,82,refrigerator,1,1,1
coco_openai_b16,3125,131131,72,tv,7,1,1,1,1,0,0,-1.919778734445572,-1.9554647207260132,65,bed,65,bed,1,0,0
coco_openai_b16,3126,323423,1,person,0,1,0,0,0,0,0,0.061432719230651855,0.05998098850250244,40,baseball glove,40,baseball glove,1,1,1
coco_openai_b16,3127,17095,15,bench,0,1,0,0,0,0,0,0.7991528511047363,0.8213998079299927,63,couch,63,couch,1,1,1
coco_openai_b16,3128,184590,56,broccoli,2,1,0,0,0,0,0,0.016614824533462524,0.016397088766098022,48,fork,48,fork,1,1,1
coco_openai_b16,3129,462845,1,person,4,0,0,1,1,0,0,-0.9388449788093567,-0.9587770998477936,50,spoon,50,spoon,1,0,0
coco_openai_b16,3130,525155,20,sheep,5,1,0,0,0,0,0,2.037060022354126,2.077293872833252,6,bus,6,bus,1,1,1
coco_openai_b16,3131,248364,1,person,5,0,0,1,1,0,0,-2.4505359530448914,-2.4959871768951416,76,keyboard,76,keyboard,1,0,0
coco_openai_b16,3132,435745,2,bicycle,2,1,0,0,0,0,0,3.2612814903259277,3.3230855464935303,4,motorcycle,4,motorcycle,1,1,1
coco_openai_b16,3133,545093,7,train,7,1,1,1,1,0,0,-0.49846136569976807,-0.5113155841827393,6,bus,6,bus,1,0,0
coco_openai_b16,3134,315450,6,bus,7,1,1,1,1,0,0,-0.858238697052002,-0.8764365911483765,50,spoon,50,spoon,1,0,0
coco_openai_b16,3135,68435,1,person,5,1,1,1,1,0,0,-0.24684156477451324,-0.2508799806237221,8,truck,8,truck,1,0,0
coco_openai_b16,3136,560470,1,person,5,0,0,1,1,0,0,-0.5381677001714706,-0.5499869287014008,14,parking meter,14,parking meter,1,0,0
coco_openai_b16,3137,241317,1,person,6,1,1,1,1,0,0,-0.058825522661209106,-0.05949908494949341,57,carrot,57,carrot,1,0,0
coco_openai_b16,3138,443426,1,person,1,0,0,1,1,0,0,-0.4894622564315796,-0.4987359046936035,33,suitcase,33,suitcase,1,0,0
coco_openai_b16,3139,445682,1,person,6,0,0,1,1,0,0,-0.906394712626934,-0.9251826703548431,89,hair drier,89,hair drier,1,1,1
coco_openai_b16,3140,122962,67,dining table,1,1,1,1,1,0,0,-0.4034428596496582,-0.4175671339035034,48,fork,48,fork,1,0,0
coco_openai_b16,3141,478356,8,truck,1,1,1,1,1,0,0,-1.219420075416565,-1.2503069639205933,31,handbag,31,handbag,1,0,0
coco_openai_b16,3142,487925,1,person,1,1,1,1,1,0,0,-0.6396244168281555,-0.6523747444152832,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b16,3143,467435,1,person,6,1,1,1,1,0,0,-0.45733916759490967,-0.4688056707382202,89,hair drier,89,hair drier,1,0,0
coco_openai_b16,3144,37783,1,person,4,0,0,1,1,0,0,-0.4345027208328247,-0.4443109333515167,11,fire hydrant,11,fire hydrant,1,0,0
coco_openai_b16,3145,251572,1,person,6,1,1,1,1,0,0,-1.3869791999459267,-1.414660595357418,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,3146,519329,1,person,5,1,1,1,1,0,0,-1.7566928341984749,-1.793704703450203,22,elephant,22,elephant,1,0,0
coco_openai_b16,3147,430073,1,person,0,0,0,1,1,0,0,-8.131053391844034,-8.272437449544668,21,cow,21,cow,1,0,0
coco_openai_b16,3148,91373,1,person,7,0,0,1,1,0,0,-0.603596568107605,-0.6213829517364502,38,kite,38,kite,1,0,0
coco_openai_b16,3149,197444,67,dining table,4,0,0,1,1,0,0,-0.11446955800056458,-0.11755868792533875,62,chair,62,chair,1,0,0
coco_openai_b16,3150,179114,22,elephant,2,1,0,0,0,0,0,3.801885426044464,3.883597433567047,33,suitcase,33,suitcase,1,1,1
coco_openai_b16,3151,395831,44,bottle,7,1,1,1,1,0,0,-0.38669848442077637,-0.3914332985877991,36,snowboard,36,snowboard,1,0,0
coco_openai_b16,3152,156832,70,toilet,7,1,1,1,1,0,0,-0.27204805612564087,-0.2783702611923218,52,banana,52,banana,1,0,0
coco_openai_b16,3153,402583,1,person,6,0,0,1,1,0,0,-0.223707914352417,-0.22883321344852448,22,elephant,22,elephant,1,0,0
coco_openai_b16,3154,174313,4,motorcycle,1,1,1,1,1,0,0,-0.40753233432769775,-0.420403391122818,35,skis,35,skis,1,0,0
coco_openai_b16,3155,22690,67,dining table,4,1,1,1,1,0,0,-0.6917133629322052,-0.7037054598331451,54,sandwich,54,sandwich,1,0,0
coco_openai_b16,3156,296684,1,person,1,0,0,1,1,0,0,-0.21820791065692902,-0.22193458676338196,60,donut,60,donut,1,0,0
coco_openai_b16,3157,251206,3,car,0,1,0,0,0,0,0,0.269045352935791,0.2731822729110718,8,truck,8,truck,1,1,1
coco_openai_b16,3158,19090,1,person,5,1,1,1,1,0,0,-2.089139401912689,-2.127384066581726,77,cell phone,77,cell phone,1,0,0
coco_openai_b16,3159,162530,1,person,4,1,1,1,1,0,0,-1.4615549445152283,-1.5071617364883423,75,remote,75,remote,1,0,0
coco_openai_b16,3160,96402,63,couch,0,1,0,0,0,0,0,0.2949216067790985,0.2968968600034714,75,remote,75,remote,1,1,1
coco_openai_b16,3161,135210,1,person,2,1,1,1,1,0,0,-0.6159378886222839,-0.6348105818033218,75,remote,75,remote,1,0,0
coco_openai_b16,3162,273198,1,person,7,0,0,1,1,0,0,-3.535841166973114,-3.5997735261917114,18,dog,18,dog,1,0,0
coco_openai_b16,3163,36012,6,bus,1,1,1,1,1,0,0,-0.38328930735588074,-0.38974523544311523,32,tie,32,tie,1,0,0
coco_openai_b16,3164,98853,1,person,3,1,1,1,1,0,0,-1.1662497520446777,-1.1889182329177856,36,snowboard,36,snowboard,1,0,0
coco_openai_b16,3165,212663,6,bus,5,1,1,1,1,0,0,-2.1686407923698425,-2.2103079855442047,37,sports ball,37,sports ball,1,0,0
coco_openai_b16,3166,572571,1,person,2,1,1,1,1,0,0,-2.0625001788139343,-2.097540318965912,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b16,3167,237011,59,pizza,5,1,1,1,1,0,0,-0.31260597705841064,-0.31793177127838135,56,broccoli,56,broccoli,1,0,0
coco_openai_b16,3168,328315,72,tv,1,0,0,1,1,0,0,-1.6676044464111328,-1.7004314064979553,73,laptop,73,laptop,1,1,1
coco_openai_b16,3169,191218,54,sandwich,4,1,1,1,1,0,0,-0.2171608805656433,-0.22159463167190552,21,cow,21,cow,1,0,0
coco_openai_b16,3170,39956,65,bed,2,1,0,0,0,0,0,0.1643015742301941,0.16744643449783325,60,donut,60,donut,1,1,1
coco_openai_b16,3171,188296,1,person,2,1,1,1,1,0,0,-1.1491909623146057,-1.1760379672050476,24,zebra,24,zebra,1,0,0
coco_openai_b16,3172,110156,1,person,6,1,1,1,1,0,0,-0.3514973819255829,-0.35813240706920624,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b16,3173,509589,1,person,4,1,1,1,1,0,0,-0.7410173416137695,-0.7526283264160156,56,broccoli,56,broccoli,1,0,0
coco_openai_b16,3174,307649,72,tv,1,1,1,1,1,0,0,-0.1153528094291687,-0.12010177969932556,47,cup,47,cup,1,0,0
coco_openai_b16,3175,123213,1,person,3,1,1,1,1,0,0,-0.22612643241882324,-0.2295910120010376,90,toothbrush,90,toothbrush,1,0,0
coco_openai_b16,3176,310059,72,tv,2,0,0,1,1,0,0,-0.35997119545936584,-0.36612895131111145,63,couch,63,couch,1,0,0
coco_openai_b16,3177,186856,1,person,4,0,0,1,1,0,0,-0.6206367015838623,-0.6297249794006348,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b16,3178,546670,1,person,6,1,1,1,1,0,0,-0.5720883011817932,-0.5798467397689819,79,oven,79,oven,1,0,0
coco_openai_b16,3179,478338,1,person,6,1,1,1,1,0,0,-0.8528411388397217,-0.8700668811798096,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,3180,371749,1,person,7,1,1,1,1,0,0,-1.0017991662025452,-1.022600531578064,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,3181,479557,1,person,5,1,1,1,1,0,0,-0.5982761979103088,-0.6072974726557732,67,dining table,67,dining table,1,0,0
coco_openai_b16,3182,74309,22,elephant,3,1,0,0,0,0,0,2.8983845710754395,2.9605371952056885,88,teddy bear,88,teddy bear,1,1,1
coco_openai_b16,3183,400010,1,person,4,1,1,1,1,0,0,-0.3344117999076843,-0.342091828584671,31,handbag,31,handbag,1,0,0
coco_openai_b16,3184,393814,67,dining table,2,1,0,0,0,0,0,0.008837699890136719,0.0062901973724365234,39,baseball bat,39,baseball bat,1,1,1
coco_openai_b16,3185,201141,1,person,1,1,0,0,0,0,0,0.5405054092407227,0.5453027486801147,38,kite,38,kite,1,1,1
coco_openai_b16,3186,137763,81,sink,3,0,0,1,1,0,0,-0.1509406566619873,-0.15851593017578125,40,baseball glove,40,baseball glove,1,0,0
coco_openai_b16,3187,519635,73,laptop,2,0,0,1,1,0,0,-2.3845657408237457,-2.426513761281967,7,train,7,train,1,0,0
coco_openai_b16,3188,504559,1,person,6,0,0,1,1,0,0,-0.6695291101932526,-0.6858323514461517,28,umbrella,28,umbrella,1,0,0
coco_openai_b16,3189,170893,18,dog,1,0,0,1,1,0,0,-0.5063384771347046,-0.5148759484291077,39,baseball bat,39,baseball bat,1,0,0
coco_openai_b16,3190,227478,15,bench,4,1,1,1,1,0,0,-0.4232543706893921,-0.4264078140258789,62,chair,62,chair,1,0,0
coco_openai_b16,3191,31151,1,person,5,0,0,1,1,0,0,-2.024827904999256,-2.0625877901911736,2,bicycle,2,bicycle,1,0,0
coco_openai_b16,3192,489879,67,dining table,1,1,1,1,1,0,0,-0.13743948936462402,-0.14174896478652954,50,spoon,50,spoon,1,0,0
coco_openai_b16,3193,292529,1,person,2,1,1,1,1,0,0,-4.492900162935257,-4.577782541513443,43,tennis racket,43,tennis racket,1,0,0
coco_openai_b16,3194,321071,1,person,2,1,1,1,1,0,0,-0.840563029050827,-0.8594027161598206,40,baseball glove,40,baseball glove,1,0,0
coco_openai_b16,3195,378831,1,person,7,0,0,1,1,0,0,-0.34412455558776855,-0.3500625491142273,4,motorcycle,4,motorcycle,1,0,0
coco_openai_b16,3196,251317,1,person,0,1,1,1,1,0,0,-0.3210272938013077,-0.32598885893821716,62,chair,62,chair,1,0,0
coco_openai_b16,3197,28114,6,bus,7,0,0,1,1,0,0,-0.25498171150684357,-0.259740486741066,36,snowboard,36,snowboard,1,0,0
coco_openai_b16,3198,183199,63,couch,7,1,1,1,1,0,0,-0.10495543479919434,-0.10860574245452881,62,chair,62,chair,1,0,0
coco_openai_b16,3199,426101,17,cat,7,1,1,1,1,0,0,-0.3557383418083191,-0.35988283157348633,63,couch,63,couch,1,0,0
coco_openai_b16,3200,156104,1,person,3,0,0,1,1,0,0,-0.15878930501639843,-0.1624505165964365,80,toaster,80,toaster,1,0,0
coco_openai_b16,3201,179487,1,person,4,1,1,1,1,0,0,-0.30645665526390076,-0.3118468225002289,82,refrigerator,82,refrigerator,1,0,0
coco_openai_b16,3202,118811,67,dining table,2,0,0,1,1,0,0,-0.3784189820289612,-0.38991957902908325,46,wine glass,46,wine glass,1,0,0
coco_openai_b16,3203,550405,67,dining table,1,1,0,0,0,0,0,0.2556856870651245,0.25392985343933105,46,wine glass,46,wine glass,1,1,1
coco_openai_b16,3204,334178,1,person,2,1,1,1,1,0,0,-0.9881263375282288,-1.0075982809066772,88,teddy bear,88,teddy bear,1,0,0
coco_openai_b16,3205,282719,1,person,0,0,0,1,1,0,0,-1.2009282410144806,-1.2220827043056488,82,refrigerator,82,refrigerator,1,0,0
coco_openai_b16,3206,93089,1,person,3,1,1,1,1,0,0,-0.4993900954723358,-0.5118277072906494,44,bottle,44,bottle,1,0,0
coco_openai_b16,3207,47624,1,person,0,0,0,0,1,1,0,0.000749051570892334,-0.0003654360771179199,27,backpack,27,backpack,1,1,0
coco_openai_b16,3208,115146,1,person,1,0,0,1,1,0,0,-2.0663411021232605,-2.110458195209503,89,hair drier,89,hair drier,1,0,0
coco_openai_b16,3209,11887,4,motorcycle,6,1,0,0,0,0,0,0.47952914237976074,0.48766350746154785,2,bicycle,2,bicycle,1,1,1
coco_openai_b16,3210,81860,1,person,1,1,1,1,1,0,0,-0.0971827507019043,-0.0970105528831482,67,dining table,67,dining table,1,0,0
coco_openai_b16,3211,288729,61,cake,2,1,0,0,0,0,0,0.80234694480896,0.8120388388633728,24,zebra,24,zebra,1,1,1
coco_openai_b16,3212,103509,1,person,2,0,0,1,1,0,0,-2.533911645412445,-2.5943196415901184,80,toaster,80,toaster,1,0,0
coco_openai_b16,3213,254892,25,giraffe,7,1,1,1,1,0,0,-1.0800379514694214,-1.1029515266418457,40,baseball glove,40,baseball glove,1,0,0
coco_openai_b16,3214,277172,3,car,2,0,0,1,1,0,0,-1.263746738433838,-1.2958346605300903,14,parking meter,14,parking meter,1,0,0
coco_openai_b16,3215,106392,79,oven,7,0,0,1,1,0,0,-0.3271148204803467,-0.3369685411453247,34,frisbee,34,frisbee,1,0,0
coco_openai_b16,3216,133571,19,horse,2,1,0,0,0,0,0,1.6006121635437012,1.6320712566375732,72,tv,72,tv,1,1,1
coco_openai_b16,3217,463640,1,person,6,0,0,1,1,0,0,-0.8519046306610107,-0.8619022369384766,63,couch,63,couch,1,0,0
coco_openai_b16,3218,202201,1,person,0,1,1,1,1,0,0,-0.30706101655960083,-0.31223487854003906,18,dog,18,dog,1,0,0
coco_openai_b16,3219,143129,25,giraffe,6,1,1,1,1,0,0,-0.2985656261444092,-0.3019289970397949,50,spoon,50,spoon,1,0,0
coco_openai_b16,3220,337275,1,person,0,1,1,1,1,0,0,-0.5515885055065155,-0.5602827668190002,52,banana,52,banana,1,0,0
