sample,sample_index,image_id,target_id,target_category_id,epsilon,cci_region,tp_region,switched,cci_selection_target,tp_selection_target,selection_target_delta,cci_selection_worst_margin,tp_selection_worst_margin,selection_feasible_count,selection_target_tie_count,selection_margin_tie_count,best_candidate_coverage,cci_pmax_pm,tp_pmax_pm,delta_pmax_pm,cci_pmax_agg,tp_pmax_agg,delta_pmax_agg,cci_eval_target,tp_eval_target,delta_eval_target,cci_bbox,tp_bbox,delta_bbox,cci_pm_fail,tp_pm_fail,cci_agg_fail,tp_agg_fail,cci_pmean_all_pm,tp_pmean_all_pm,cci_pmean_all_agg,tp_pmean_all_agg,cci_v_rate_agg,tp_v_rate_agg,cci_v_mass_agg,tp_v_mass_agg,cci_hidden_tail_debt,tp_hidden_tail_debt
7918,7918,482808,73,73,0.02,3,3,False,4.738795,4.738795,0.0,2.011966,2.011966,1,1,1,1.0,1.8011588,1.8011588,0.0,1.8323288559642852,1.8323288559642852,0.0,4.4128375,4.4128375,0.0,0.0,0.0,0.0,False,False,False,False,4.691391,4.691391,4.776934451397879,4.776934451397879,0.0,0.0,0.0,0.0,False,False
7919,7919,539079,1,1,0.02,4,4,False,0.29522157,0.29522157,0.0,-0.4392432,-0.4392432,1,1,1,0.5625,-0.50176954,-0.50176954,0.0,-0.4916299911412486,-0.4916299911412486,0.0,0.24926162,0.24926162,0.0,0.0,0.0,0.0,True,True,True,True,-0.059572324,-0.059572324,-0.060750510504519184,-0.060750510504519184,0.6329113924050633,0.6329113924050633,0.10557978890801356,0.10557978890801356,False,False
7920,7920,456917,1,1,0.02,5,5,False,2.3332639,2.3332639,0.0,-0.40932417,-0.40932417,1,1,1,0.9875,-0.6610595,-0.6610595,0.0,-0.6040747015602692,-0.6040747015602692,0.0,2.0872831,2.0872831,0.0,0.7741935483870968,0.7741935483870968,0.0,True,True,True,True,1.1959418,1.1959418,1.218440225413353,1.218440225413353,0.06329113924050633,0.06329113924050633,0.01424528295472423,0.01424528295472423,True,True
7921,7921,368671,1,1,0.02,5,5,False,1.0371265,1.0371265,0.0,-0.7111397,-0.7111397,1,1,1,0.8625,-1.0294367,-1.0294367,0.0,-1.017611059027106,-1.017611059027106,0.0,0.5705493,0.5705493,0.0,0.56,0.56,0.0,True,True,True,True,0.06269387,0.06269387,0.06380048898726809,0.06380048898726809,0.3924050632911392,0.3924050632911392,0.14327602739840342,0.14327602739840342,True,True
7922,7922,562308,1,1,0.02,1,1,False,0.27534726,0.27534726,0.0,-0.5314461,-0.5314461,1,1,1,0.475,-0.43459806,-0.43459806,0.0,-0.4430375453028526,-0.4430375453028526,0.0,0.18624537,0.18624537,0.0,1.0,1.0,0.0,True,True,True,True,0.117491305,0.117491305,0.11971756345099019,0.11971756345099019,0.3037974683544304,0.3037974683544304,0.04642879897854948,0.04642879897854948,True,True
7923,7923,466789,17,17,0.02,6,6,False,0.15724942,0.15724942,0.0,-0.33524024,-0.33524024,1,1,1,0.825,-0.46281448,-0.46281448,0.0,-0.3928689506977908,-0.3928689506977908,0.0,0.0058491477,0.0058491477,0.0,0.9523809523809523,0.9523809523809523,0.0,True,True,True,True,0.12386614,0.12386614,0.12627063090768698,0.12627063090768698,0.3291139240506329,0.3291139240506329,0.05145345283282558,0.05145345283282558,True,True
7924,7924,221521,15,15,0.02,7,7,False,1.6939323,1.6939323,0.0,0.22264886,0.22264886,1,1,1,1.0,0.19969352,0.19969352,0.0,0.27551878101869076,0.27551878101869076,0.0,1.3415504,1.3415504,0.0,0.92,0.92,0.0,False,False,False,False,1.218164,1.218164,1.2432171479860055,1.2432171479860055,0.0,0.0,0.0,0.0,False,False
7925,7925,512776,1,1,0.02,3,3,False,0.26661482,0.26661482,0.0,-0.6818974,-0.6818974,1,1,1,0.9125,-0.83345276,-0.83345276,0.0,-0.7145781350664402,-0.7145781350664402,0.0,0.02244991,0.02244991,0.0,0.9387755102040817,0.9387755102040817,0.0,True,True,True,True,0.35112515,0.35112515,0.3578419611088268,0.3578419611088268,0.17721518987341772,0.17721518987341772,0.05160303168185724,0.05160303168185724,True,True
7926,7926,4764,4,4,0.02,0,0,False,0.62117714,0.62117714,0.0,-0.7129995,-0.7129995,1,1,1,0.4,-0.7654777,-0.7654777,0.0,-0.7346867575940612,-0.7346867575940612,0.0,0.50812435,0.50812435,0.0,0.6875,0.6875,0.0,True,True,True,True,-0.10663537,-0.10663537,-0.10927051914862118,-0.10927051914862118,0.569620253164557,0.569620253164557,0.18779518570335244,0.18779518570335244,False,False
7927,7927,569917,81,81,0.02,6,6,False,1.1126549,1.1126549,0.0,0.07940686,0.07940686,1,1,1,1.0,0.11448213,0.11448213,0.0,0.1712727022292072,0.1712727022292072,0.0,1.1487023,1.1487023,0.0,0.5,0.5,0.0,False,False,False,False,0.86521363,0.86521363,0.877761875629762,0.877761875629762,0.0,0.0,0.0,0.0,False,False
7928,7928,250540,4,4,0.02,0,0,False,0.14304721,0.14304721,0.0,-1.7853115,-1.7853115,1,1,1,0.3625,-1.9282155,-1.9282155,0.0,-1.97290157127614,-1.97290157127614,0.0,0.05922698,0.05922698,0.0,0.3125,0.3125,0.0,True,True,True,True,-0.14220406,-0.14220406,-0.145073425773089,-0.145073425773089,0.7721518987341772,0.7721518987341772,0.16495387680738663,0.16495387680738663,False,False
7929,7929,417608,54,54,0.02,6,6,False,0.15368637,0.15368637,0.0,-0.30519143,-0.30519143,1,1,1,0.9125,-0.27492067,-0.27492067,0.0,-0.25722666764316165,-0.25722666764316165,0.0,0.3140345,0.3140345,0.0,1.0,1.0,0.0,True,True,True,True,0.5160103,0.5160103,0.5250408780034546,0.5250408780034546,0.06329113924050633,0.06329113924050633,0.009783977884603601,0.009783977884603601,True,True
7930,7930,545219,6,6,0.02,0,0,False,1.3710304,1.3710304,0.0,0.3707441,0.3707441,1,1,1,1.0,0.072814904,0.072814904,0.0,0.1407089644314814,0.1407089644314814,0.0,1.1882119,1.1882119,0.0,0.975609756097561,0.975609756097561,0.0,False,False,False,False,1.7961429,1.7961429,1.831013470728919,1.831013470728919,0.0,0.0,0.0,0.0,False,False
7931,7931,150417,67,67,0.02,2,2,False,0.32860628,0.32860628,0.0,-0.5159652,-0.5159652,1,1,1,0.675,-0.45093653,-0.45093653,0.0,-0.398643259775442,-0.398643259775442,0.0,0.3950669,0.3950669,0.0,0.4318181818181818,0.4318181818181818,0.0,True,True,True,True,0.17971222,0.17971222,0.18122949393913565,0.18122949393913565,0.26582278481012656,0.26582278481012656,0.045760485056853796,0.045760485056853796,False,False
7932,7932,257943,1,1,0.02,4,4,False,0.07477453,0.07477453,0.0,-0.40503585,-0.40503585,1,1,1,0.8,-0.45331612,-0.45331612,0.0,-0.4615084043884591,-0.4615084043884591,0.0,0.07021733,0.07021733,0.0,1.0,1.0,0.0,True,True,True,True,0.1898014,0.1898014,0.1935618256268603,0.1935618256268603,0.11392405063291139,0.11392405063291139,0.014067470982286502,0.014067470982286502,True,True
7933,7933,234230,1,1,0.02,4,4,False,0.903847,0.903847,0.0,-0.7621572,-0.7621572,1,1,1,0.9,-0.9769614,-0.9769614,0.0,-0.9408159818239098,-0.9408159818239098,0.0,0.86486036,0.86486036,0.0,0.7333333333333333,0.7333333333333333,0.0,True,True,True,True,0.30612785,0.30612785,0.3116777645416232,0.3116777645416232,0.22784810126582278,0.22784810126582278,0.08685872640211852,0.08685872640211852,True,True
7934,7934,229020,72,72,0.02,6,6,False,0.6179261,0.6179261,0.0,-1.6140993,-1.6140993,1,1,1,0.6,-1.8724955,-1.8724955,0.0,-1.9195196293769285,-1.9195196293769285,0.0,0.4804293,0.4804293,0.0,0.0,0.0,0.0,True,True,True,True,-0.09504146,-0.09504146,-0.10010494818218979,-0.10010494818218979,0.5822784810126582,0.5822784810126582,0.21538006707477805,0.21538006707477805,False,False
7935,7935,18688,1,1,0.02,3,3,False,0.33241752,0.33241752,0.0,-1.2487217,-1.2487217,1,1,1,0.8125,-1.5134541,-1.5134541,0.0,-1.5445001435654038,-1.5445001435654038,0.0,0.28221115,0.28221115,0.0,0.7727272727272727,0.7727272727272727,0.0,True,True,True,True,0.36864385,0.36864385,0.375818666680574,0.375818666680574,0.21518987341772153,0.21518987341772153,0.07357415627743419,0.07357415627743419,True,True
7936,7936,261779,1,1,0.02,2,2,False,0.5017228,0.5017228,0.0,-1.8130624,-1.8130624,1,1,1,0.55,-1.951326,-1.951326,0.0,-1.9965304838330407,-1.9965304838330407,0.0,0.3081575,0.3081575,0.0,0.9696969696969697,0.9696969696969697,0.0,True,True,True,True,-0.1984709,-0.1984709,-0.2023631999515061,-0.2023631999515061,0.5949367088607594,0.5949367088607594,0.35437332909772185,0.35437332909772185,False,False
7937,7937,93763,1,1,0.02,1,1,False,0.84964573,0.84964573,0.0,-0.25839007,-0.25839007,1,1,1,0.8625,-0.40744933,-0.40744933,0.0,-0.32154501205975006,-0.32154501205975006,0.0,1.0213499,1.0213499,0.0,1.0,1.0,0.0,True,True,True,True,0.3453412,0.3453412,0.3517743957970003,0.3517743957970003,0.13924050632911392,0.13924050632911392,0.015012111654712562,0.015012111654712562,True,True
7938,7938,284851,18,18,0.02,4,4,False,2.0140166,2.0140166,0.0,1.9063939,1.9063939,1,1,1,1.0,1.7087183,1.7087183,0.0,1.9599698218491466,1.9599698218491466,0.0,2.300059,2.300059,0.0,1.0,1.0,0.0,False,False,False,False,4.041865,4.041865,4.117771854221238,4.117771854221238,0.0,0.0,0.0,0.0,False,False
7939,7939,208995,1,1,0.02,6,6,False,0.26833484,0.26833484,0.0,-0.45530936,-0.45530936,1,1,1,0.9375,-0.81502956,-0.81502956,0.0,-0.8323936298292418,-0.8323936298292418,0.0,0.05937783,0.05937783,0.0,1.0,1.0,0.0,True,True,True,True,0.5134308,0.5134308,0.5233055946985685,0.5233055946985685,0.13924050632911392,0.13924050632911392,0.05140681761625736,0.05140681761625736,True,True
7940,7940,233638,73,73,0.02,7,7,False,1.2225308,1.2225308,0.0,0.30897343,0.30897343,1,1,1,1.0,0.16308157,0.16308157,0.0,0.16779963074620108,0.16779963074620108,0.0,1.395628,1.395628,0.0,0.25,0.25,0.0,False,False,False,False,1.598743,1.598743,1.6280345895552752,1.6280345895552752,0.0,0.0,0.0,0.0,False,False
7941,7941,239194,24,24,0.02,7,7,False,0.86249,0.86249,0.0,-0.44653243,-0.44653243,1,1,1,0.8125,-0.3108115,-0.3108115,0.0,-0.3101691598863685,-0.3101691598863685,0.0,0.8406759,0.8406759,0.0,1.0,1.0,0.0,True,True,True,True,0.37957773,0.37957773,0.3893637427147342,0.3893637427147342,0.08860759493670886,0.08860759493670886,0.009113956669348432,0.009113956669348432,True,True
7942,7942,221669,1,1,0.02,4,4,False,0.3381333,0.3381333,0.0,-0.12834209,-0.12834209,1,1,1,0.9,-0.15134627,-0.15134627,0.0,-0.15469275167843016,-0.15469275167843016,0.0,0.29650694,0.29650694,0.0,0.7647058823529411,0.7647058823529411,0.0,True,True,True,True,0.06289891,0.06289891,0.06408173529922784,0.06408173529922784,0.20253164556962025,0.20253164556962025,0.010692138504992258,0.010692138504992258,True,True
7943,7943,30828,1,1,0.02,1,1,False,0.21076937,0.21076937,0.0,-0.22078733,-0.22078733,1,1,1,0.9375,-0.17085277,-0.17085277,0.0,-0.15061269202263375,-0.15061269202263375,0.0,0.09180987,0.09180987,0.0,0.0,0.0,0.0,True,True,True,True,0.44882068,0.44882068,0.4576465139377076,0.4576465139377076,0.05063291139240506,0.05063291139240506,0.004239390368212475,0.004239390368212475,False,False
7944,7944,276285,1,1,0.02,0,0,False,0.18458912,0.18458912,0.0,-0.67072606,-0.67072606,1,1,1,0.475,-0.61355865,-0.61355865,0.0,-0.5865233842804112,-0.5865233842804112,0.0,0.14751059,0.14751059,0.0,0.07142857142857142,0.07142857142857142,0.0,True,True,True,True,-0.033707574,-0.033707574,-0.03444290735393496,-0.03444290735393496,0.620253164556962,0.620253164556962,0.10988947955667293,0.10988947955667293,False,False
7945,7945,381639,1,1,0.02,1,1,False,0.8737468,0.8737468,0.0,1.0220957,1.0220957,1,1,1,1.0,-0.22878261,-0.22878261,0.0,-0.14540182228083992,-0.14540182228083992,0.0,0.27510878,0.27510878,0.0,0.5925925925925926,0.5925925925925926,0.0,True,True,True,True,2.095911,2.095911,2.1359132730588364,2.1359132730588364,0.012658227848101266,0.012658227848101266,0.001840529395959999,0.001840529395959999,True,True
7946,7946,423113,1,1,0.02,5,5,False,0.37628073,0.37628073,0.0,-0.27893603,-0.27893603,1,1,1,0.9875,-0.37078166,-0.37078166,0.0,-0.22917901570337362,-0.22917901570337362,0.0,0.56514186,0.56514186,0.0,0.9117647058823529,0.9117647058823529,0.0,True,True,True,True,0.85604477,0.85604477,0.8726173299491206,0.8726173299491206,0.06329113924050633,0.06329113924050633,0.005870052345717741,0.005870052345717741,True,True
7947,7947,371869,1,1,0.02,7,7,False,0.24742974,0.24742974,0.0,-0.47425538,-0.47425538,1,1,1,0.575,-0.53279424,-0.53279424,0.0,-0.46572412937986885,-0.46572412937986885,0.0,0.16731924,0.16731924,0.0,0.95,0.95,0.0,True,True,True,True,0.012266632,0.012266632,0.012579664726798334,0.012579664726798334,0.43037974683544306,0.43037974683544306,0.09971059893642721,0.09971059893642721,True,True
7948,7948,262658,67,67,0.02,3,3,False,2.020731,2.020731,0.0,-0.85300803,-0.85300803,1,1,1,0.975,-0.27816117,-0.27816117,0.0,-0.2955290514754818,-0.2955290514754818,0.0,2.3285415,2.3285415,0.0,1.0,1.0,0.0,True,True,True,True,2.1305802,2.1305802,2.1599259643794966,2.1599259643794966,0.012658227848101266,0.012658227848101266,0.0037408740693098963,0.0037408740693098963,True,True
7949,7949,466936,1,1,0.02,5,5,False,0.47345322,0.47345322,0.0,-1.3497686,-1.3497686,1,1,1,0.9,-1.1454313,-1.1454313,0.0,-1.0264882294682522,-1.0264882294682522,0.0,0.27819833,0.27819833,0.0,0.9565217391304348,0.9565217391304348,0.0,True,True,True,True,0.94199306,0.94199306,0.9597231003747455,0.9597231003747455,0.10126582278481013,0.10126582278481013,0.05430177489164883,0.05430177489164883,True,True
7950,7950,181816,15,15,0.02,2,2,False,0.6140215,0.6140215,0.0,-0.000108122826,-0.000108122826,1,1,1,0.9875,0.03419875,0.03419875,0.0,0.04688456352290793,0.04688456352290793,0.0,0.44004133,0.44004133,0.0,1.0,1.0,0.0,False,False,False,False,0.51072335,0.51072335,0.5209950642072596,0.5209950642072596,0.0,0.0,0.0,0.0,False,False
7951,7951,421401,64,64,0.02,3,3,False,0.7475461,0.7475461,0.0,-0.3865658,-0.3865658,1,1,1,0.95,-0.47156677,-0.47156677,0.0,-0.480711437823955,-0.480711437823955,0.0,0.654721,0.654721,0.0,0.375,0.375,0.0,True,True,True,True,0.5078466,0.5078466,0.519832618142873,0.519832618142873,0.10126582278481013,0.10126582278481013,0.023170281291547214,0.023170281291547214,False,False
7952,7952,548894,1,1,0.02,4,4,False,0.55972624,0.55972624,0.0,-0.84805405,-0.84805405,1,1,1,0.9125,-1.2488918,-1.2488918,0.0,-1.2750254253451152,-1.2750254253451152,0.0,0.088197686,0.088197686,0.0,1.0,1.0,0.0,True,True,True,True,0.12462747,0.12462747,0.12678366315445494,0.12678366315445494,0.4050632911392405,0.4050632911392405,0.14264845525853173,0.14264845525853173,True,True
7953,7953,524702,65,65,0.02,1,1,False,-0.06026655,-0.06026655,0.0,-0.4923798,-0.4923798,1,1,1,0.2125,-0.34491178,-0.34491178,0.0,-0.3468926436661511,-0.3468926436661511,0.0,-0.029673794,-0.029673794,0.0,0.0,0.0,0.0,True,True,True,True,-0.01563865,-0.01563865,-0.015904470886718973,-0.015904470886718973,0.569620253164557,0.569620253164557,0.06274454969445047,0.06274454969445047,False,False
7954,7954,373396,18,18,0.02,6,6,False,0.24586853,0.24586853,0.0,-1.4270128,-1.4270128,1,1,1,0.8125,-1.2296749,-1.2296749,0.0,-1.2584779907121284,-1.2584779907121284,0.0,0.5313839,0.5313839,0.0,0.0,0.0,0.0,True,True,True,True,0.8181729,0.8181729,0.8331523620464135,0.8331523620464135,0.189873417721519,0.189873417721519,0.07546131989398579,0.07546131989398579,False,False
7955,7955,208761,33,33,0.02,6,6,False,1.018685,1.018685,0.0,-0.78329635,-0.78329635,1,1,1,0.8125,-0.2874253,-0.2874253,0.0,-0.2899273151951627,-0.2899273151951627,0.0,1.0039442,1.0039442,0.0,0.9285714285714286,0.9285714285714286,0.0,True,True,True,True,0.6481215,0.6481215,0.6602937631774615,0.6602937631774615,0.06329113924050633,0.06329113924050633,0.005368799540118804,0.005368799540118804,True,True
7956,7956,558242,1,1,0.02,6,6,False,0.16248824,0.16248824,0.0,-0.3865248,-0.3865248,1,1,1,0.325,-0.38719776,-0.38719776,0.0,-0.3920742742864801,-0.3920742742864801,0.0,0.10561504,0.10561504,0.0,0.35714285714285715,0.35714285714285715,0.0,True,True,True,True,-0.04954179,-0.04954179,-0.050510198231484046,-0.050510198231484046,0.6582278481012658,0.6582278481012658,0.06557328854175391,0.06557328854175391,False,False
7957,7957,318570,1,1,0.02,0,0,False,0.092856124,0.092856124,0.0,0.66053027,0.66053027,1,1,1,1.0,0.040341,0.040341,0.0,0.21830576366752658,0.21830576366752658,0.0,-0.026561797,-0.026561797,0.0,0.3103448275862069,0.3103448275862069,0.0,False,False,False,False,1.0995454,1.0995454,1.1208358673177972,1.1208358673177972,0.0,0.0,0.0,0.0,False,False
7958,7958,126064,1,1,0.02,5,5,False,0.7812989,0.7812989,0.0,-0.204911,-0.204911,1,1,1,0.975,-0.80599815,-0.80599815,0.0,-0.7700722172617671,-0.7700722172617671,0.0,0.28332487,0.28332487,0.0,1.0,1.0,0.0,True,True,True,True,1.3425995,1.3425995,1.3685890643258989,1.3685890643258989,0.05063291139240506,0.05063291139240506,0.018043886134671595,0.018043886134671595,True,True
7959,7959,524533,6,6,0.02,3,3,False,2.5994685,2.5994685,0.0,2.5085588,2.5085588,1,1,1,1.0,1.832317,1.832317,0.0,1.8849820439474858,1.8849820439474858,0.0,2.1484773,2.1484773,0.0,1.0,1.0,0.0,False,False,False,False,2.8550491,2.8550491,2.9115816251373174,2.9115816251373174,0.0,0.0,0.0,0.0,False,False
7960,7960,526418,88,88,0.02,5,5,False,7.302629,7.302629,0.0,1.5172057,1.5172057,1,1,1,1.0,1.5351428,1.5351428,0.0,1.570876897873192,1.570876897873192,0.0,7.398514,7.398514,0.0,1.0,1.0,0.0,False,False,False,False,7.313071,7.313071,7.455373404424714,7.455373404424714,0.0,0.0,0.0,0.0,False,False
7961,7961,355430,67,67,0.02,7,7,False,0.27312425,0.27312425,0.0,-2.8857381,-2.8857381,1,1,1,0.7,-2.9559336,-2.9559336,0.0,-3.020793956358056,-3.020793956358056,0.0,-0.15511328,-0.15511328,0.0,0.6571428571428571,0.6571428571428571,0.0,True,True,True,True,-0.162946,-0.162946,-0.16563444356744875,-0.16563444356744875,0.5822784810126582,0.5822784810126582,0.3218640712719744,0.3218640712719744,False,False
7962,7962,288041,1,1,0.02,1,1,False,0.47837383,0.47837383,0.0,-0.89287835,-0.89287835,1,1,1,0.65,-0.73482203,-0.73482203,0.0,-0.6991745087655319,-0.6991745087655319,0.0,0.4832053,0.4832053,0.0,1.0,1.0,0.0,True,True,True,True,0.22479181,0.22479181,0.22899849386888366,0.22899849386888366,0.25316455696202533,0.25316455696202533,0.06225993571146714,0.06225993571146714,True,True
7963,7963,105951,1,1,0.02,4,4,False,0.80046797,0.80046797,0.0,-1.4720783,-1.4720783,1,1,1,0.25,-1.0086551,-1.0086551,0.0,-0.9914334225089949,-0.9914334225089949,0.0,0.98418254,0.98418254,0.0,1.0,1.0,0.0,True,True,True,True,0.051362555,0.051362555,0.052034517684258486,0.052034517684258486,0.3924050632911392,0.3924050632911392,0.12742175210496315,0.12742175210496315,True,True
7964,7964,343978,1,1,0.02,1,4,True,0.047362786,0.04157648,-0.005786307,-0.66703284,0.09850362,2,1,1,1.0,-0.68008757,-1.6102687,-0.93018115,-0.6666424959640835,-1.64378174949881,-0.9771392535347265,-0.04549779,-0.24353862,-0.19804083,0.02127659574468085,0.8823529411764706,0.8610763454317897,True,True,True,True,-0.14002313,1.9261599,-0.14260828474595483,1.962221671016686,0.7721518987341772,0.0379746835443038,0.1940375258934094,0.03381515705550773,False,True
7965,7965,559252,3,3,0.02,1,1,False,0.36445212,0.36445212,0.0,-0.5879727,-0.5879727,1,1,1,0.9,-0.46644783,-0.46644783,0.0,-0.4540621527505969,-0.4540621527505969,0.0,0.37945,0.37945,0.0,1.0,1.0,0.0,True,True,True,True,0.32742462,0.32742462,0.33261944925990433,0.33261944925990433,0.0759493670886076,0.0759493670886076,0.01829457343077721,0.01829457343077721,True,True
7966,7966,257767,72,72,0.02,7,7,False,0.009144534,0.009144534,0.0,-0.16492239,-0.16492239,1,1,1,0.3875,-0.15003769,-0.15003769,0.0,-0.15188048085431838,-0.15188048085431838,0.0,0.0032882106,0.0032882106,0.0,0.0,0.0,0.0,True,True,True,True,-0.036954314,-0.036954314,-0.037689417154399545,-0.037689417154399545,0.7848101265822784,0.7848101265822784,0.04264976670386121,0.04264976670386121,False,False
7967,7967,297669,1,1,0.02,4,4,False,0.0817137,0.0817137,0.0,-0.38863155,-0.38863155,2,1,1,0.5375,-0.2350206,-0.2350206,0.0,-0.20307626253268002,-0.20307626253268002,0.0,0.2559733,0.2559733,0.0,1.0,1.0,0.0,True,True,True,True,0.20077157,0.20077157,0.20462029307027446,0.20462029307027446,0.10126582278481013,0.10126582278481013,0.008767252012302638,0.008767252012302638,True,True
7968,7968,411027,67,67,0.02,3,3,False,0.11325668,0.11325668,0.0,-0.82693785,-0.82693785,1,1,1,0.775,-0.803564,-0.803564,0.0,-0.7773812185456581,-0.7773812185456581,0.0,-0.06574421,-0.06574421,0.0,0.6851851851851852,0.6851851851851852,0.0,True,True,True,True,0.38532457,0.38532457,0.39320682169614385,0.39320682169614385,0.1518987341772152,0.1518987341772152,0.056934299189243004,0.056934299189243004,True,True
7969,7969,402077,1,1,0.02,6,6,False,0.24875945,0.24875945,0.0,-0.2804466,-0.2804466,1,1,1,0.95,-0.32694665,-0.32694665,0.0,-0.32852065260236807,-0.32852065260236807,0.0,0.09266276,0.09266276,0.0,0.5806451612903226,0.5806451612903226,0.0,True,True,True,True,0.26464066,0.26464066,0.2696679580800901,0.2696679580800901,0.05063291139240506,0.05063291139240506,0.009836827835795769,0.009836827835795769,True,True
7970,7970,440387,1,1,0.02,2,2,False,0.6763395,0.6763395,0.0,-1.1173127,-1.1173127,1,1,1,0.6875,-1.2654313,-1.2654313,0.0,-1.283989866031818,-1.283989866031818,0.0,0.32093948,0.32093948,0.0,0.0,0.0,0.0,True,True,True,True,0.09603544,0.09603544,0.09796518060297302,0.09796518060297302,0.379746835443038,0.379746835443038,0.14678029197619918,0.14678029197619918,False,False
7971,7971,185303,65,65,0.02,0,3,True,0.6648944,0.64775044,-0.017143965,-1.3746364,-0.49489492,2,1,1,0.775,-1.5122136,-0.31619987,1.1960137,-1.5452095082549115,-0.28353725299353383,1.2616722552613777,0.1300807,0.47616544,0.34608474,1.0,0.5454545454545454,-0.4545454545454546,True,True,True,True,-0.28627655,0.32058623,-0.2918790027440661,0.3263033744001666,0.759493670886076,0.16455696202531644,0.372709548576791,0.011115852848952433,False,True
7972,7972,376321,3,3,0.02,3,3,False,0.4792582,0.4792582,0.0,-0.32035437,-0.32035437,1,1,1,0.9125,-0.30596066,-0.30596066,0.0,-0.2718397382286476,-0.2718397382286476,0.0,0.35218227,0.35218227,0.0,0.96,0.96,0.0,True,True,True,True,0.5145926,0.5145926,0.523579583058428,0.523579583058428,0.08860759493670886,0.08860759493670886,0.012723026111803377,0.012723026111803377,True,True
